Numero du participant;Numero d'essaie;Condition;Position X;Position Y;Position Z;Cible touché;temps
1;5;b;0,07797203;-0,05;0,07402086;0;136,644
1;5;b;0,07768507;-0,05;0,07361643;0;136,6602
1;5;b;0,07692195;-0,05;0,07169361;0;136,6895
1;5;b;0,07663973;-0,05;0,07116611;0;136,707
1;5;b;0,07646803;-0,05;0,06969386;0;136,7244
1;5;b;0,07670446;-0,05;0,06767093;0;136,7533
1;5;b;0,07644288;-0,05;0,06694058;0;136,7668
1;5;b;0,07611519;-0,05;0,06694463;0;136,7816
1;5;b;0,07596535;-0,05;0,06527939;0;136,8104
1;5;b;0,07603481;-0,05;0,06450652;0;136,8244
1;5;b;0,07582947;-0,05;0,06296821;0;136,8414
1;5;b;0,07519308;-0,05;0,06234942;0;136,8696
1;5;b;0,0749934;-0,05;0,06082986;0;136,8861
1;5;b;0,07508706;-0,05;0,05998893;0;136,9042
1;5;b;0,07499879;-0,05;0,05758093;0;136,9333
1;5;b;0,07445517;-0,05;0,05659946;1;136,9503
1;5;b;0,07389404;-0,05;0,05535347;1;136,9665
1;5;b;0,07270609;-0,05;0,05365881;1;136,9962
1;5;b;0,07252976;-0,05;0,05214602;1;137,0133
1;5;b;0,07231785;-0,05;0,05096418;0;137,0322
1;5;b;0,07152429;-0,05;0,04880235;0;137,0612
1;5;b;0,07043536;-0,05;0,04956938;1;137,0733
1;5;b;0,06957152;-0,05;0,04826063;0;137,0889
1;5;b;0,06852946;-0,05;0,04573083;0;137,1172
1;5;b;0,06756042;-0,05;0,04562367;1;137,1327
1;5;b;0,06635976;-0,05;0,0443683;0;137,1517
1;5;b;0,06353912;-0,05;0,04230783;0;137,1815
1;5;b;0,06199592;-0,05;0,04085596;0;137,1995
1;5;b;0,0604483;-0,05;0,03943085;0;137,2175
1;5;b;0,05802415;-0,05;0,03690133;0;137,2479
1;5;b;0,05648642;-0,05;0,03557528;1;137,2654
1;5;b;0,0545346;-0,05;0,0343817;1;137,2834
1;5;b;0,05198661;-0,05;0,03264706;1;137,3145
1;5;b;0,05102704;-0,05;0,03225635;1;137,3302
1;5;b;0,0500924;-0,05;0,03136424;1;137,3472
1;5;b;0,04854821;-0,05;0,02966013;0;137,3775
1;5;b;0,04759212;-0,05;0,02912661;1;137,389
1;5;b;0,04662228;-0,05;0,02884098;0;137,4047
1;5;b;0,04433873;-0,05;0,02765571;0;137,4323
1;5;b;0,04342145;-0,05;0,02692223;1;137,4466
1;5;b;0,0421141;-0,05;0,02647371;1;137,4642
1;5;b;0,0395101;-0,05;0,02628529;1;137,4944
1;5;b;0,03852001;-0,05;0,02649212;1;137,5119
1;5;b;0,03689761;-0,05;0,02646914;1;137,5299
1;5;b;0,03395773;-0,05;0,02637875;1;137,5594
1;5;b;0,03264087;-0,05;0,02611592;0;137,5784
1;5;b;0,03068924;-0,05;0,02543625;0;137,5954
1;5;b;0,02671216;-0,05;0,02446805;1;137,6265
1;5;b;0,02475663;-0,05;0,02371271;1;137,6436
1;5;b;0,02248743;-0,05;0,02321142;0;137,6607
1;5;b;0,01927743;-0,05;0,02181962;0;137,6909
1;5;b;0,01729712;-0,05;0,0216246;1;137,7056
1;5;b;0,01565906;-0,05;0,02147216;1;137,7201
1;5;b;0,01272838;-0,05;0,01990024;1;137,7491
1;5;b;0,01179119;-0,05;0,01897277;1;137,7632
1;5;b;0,01013606;-0,05;0,01810787;1;137,7818
1;5;b;0,007478727;-0,05;0,01678748;1;137,8125
1;5;b;0,00613185;-0,05;0,01599291;1;137,829
1;5;b;0,005153568;-0,05;0,0147725;1;137,847
1;5;b;0,003113431;-0,05;0,01198214;1;137,8785
1;5;b;0,002462419;-0,05;0,01008213;1;137,8945
1;5;b;0,001453593;-0,05;0,008409997;1;137,9122
1;5;b;0,0004398441;-0,05;0,004903834;1;137,9432
1;5;b;-0,0005667508;-0,05;0,003390813;1;137,9608
1;5;b;-0,001267144;-0,05;0,00152904;1;137,9773
1;5;b;-0,002694607;-0,05;-0,001588158;1;138,0081
1;5;b;-0,003069413;-0,05;-0,002329865;1;138,0226
1;5;b;-0,00342098;-0,05;-0,003523109;1;138,0385
1;5;b;-0,004843053;-0,05;-0,005517279;1;138,0671
1;5;b;-0,005211713;-0,05;-0,00741309;1;138,0812
1;5;b;-0,00556645;-0,05;-0,008529772;1;138,0994
1;5;b;-0,005658022;-0,05;-0,01204297;1;138,1297
1;5;b;-0,005666028;-0,05;-0,01357647;1;138,1462
1;5;b;-0,006065927;-0,05;-0,0150838;1;138,165
1;5;b;-0,006109595;-0,05;-0,01940339;1;138,1953
1;5;b;-0,005780927;-0,05;-0,02147125;1;138,2136
1;5;b;-0,005804033;-0,05;-0,02367046;1;138,2312
1;5;b;-0,005908103;-0,05;-0,02751559;1;138,2606
1;5;b;-0,005578983;-0,05;-0,02973177;1;138,2782
1;5;b;-0,005653129;-0,05;-0,03242717;1;138,2962
1;5;b;-0,005397312;-0,05;-0,03638497;1;138,3275
1;5;b;-0,005045555;-0,05;-0,03842746;1;138,3406
1;5;b;-0,004380017;-0,05;-0,04087436;1;138,3556
1;5;b;-0,003789175;-0,05;-0,04523885;1;138,3845
1;5;b;-0,003873526;-0,05;-0,04750483;1;138,3999
1;5;b;-0,003572114;-0,05;-0,05009285;1;138,4176
1;5;b;-0,003683625;-0,05;-0,0553244;1;138,4483
1;5;b;-0,003406082;-0,05;-0,05773433;1;138,4655
1;5;b;-0,00346654;-0,05;-0,05991897;1;138,4841
1;5;b;-0,003118517;-0,05;-0,06396627;1;138,5146
1;5;b;-0,002809151;-0,05;-0,06541079;1;138,5322
1;5;b;-0,00285439;-0,05;-0,06748863;1;138,5493
1;5;b;-0,002189381;-0,05;-0,07100293;1;138,5807
1;5;b;-0,001853668;-0,05;-0,0729173;1;138,5992
1;5;b;-0,00193235;-0,05;-0,07478182;1;138,6193
1;5;b;-0,001584799;-0,05;-0,07771574;1;138,6503
1;5;b;-0,001255667;-0,05;-0,07803793;1;138,6625
1;5;b;-0,001282687;-0,05;-0,07934985;1;138,6786
1;5;b;-0,00135192;-0,05;-0,08248128;1;138,7085
1;5;b;-0,0009651314;-0,05;-0,08416633;1;138,7223
1;5;b;-0,0006258795;-0,05;-0,0861896;1;138,7398
1;5;b;-0,0002923748;-0,05;-0,08996373;1;138,7713
1;5;b;-0,0003440212;-0,05;-0,09096408;1;138,7885
1;5;b;-0,0003873948;-0,05;-0,09346175;0;138,8073
1;5;b;-0,0004904093;-0,05;-0,09611064;0;138,8393
1;5;b;-0,0001441902;-0,05;-0,09808894;0;138,8573
1;5;b;-0,0001430726;-0,05;-0,1000392;0;138,8754
1;5;b;-0,0002012365;-0,05;-0,1031167;0;138,9062
1;5;b;-0,0002266774;-0,05;-0,1047321;0;138,9232
1;5;b;-0,0002588863;-0,05;-0,1064488;0;138,9417
1;5;b;-0,0002734512;-0,05;-0,108967;0;138,9716
1;5;b;-0,0002911845;-0,05;-0,1101591;0;138,9831
1;5;b;-0,0006850855;-0,05;-0,1117738;0;139,0011
1;5;b;-0,0006915936;-0,05;-0,113156;0;139,0306
1;5;b;-0,0007099556;-0,05;-0,1138895;0;139,0472
1;5;b;-0,001086099;-0,05;-0,1146952;0;139,0645
1;5;b;-0,001488972;-0,05;-0,1144673;0;139,0952
1;5;b;-0,001527724;-0,05;-0,1147051;0;139,1136
1;5;b;-0,001493367;-0,05;-0,1143958;0;139,1316
1;5;b;-0,0018788;-0,05;-0,1136702;0;139,1626
1;5;b;-0,002273589;-0,05;-0,1136468;0;139,1812
1;5;b;-0,002641685;-0,05;-0,1135575;0;139,1995
1;5;b;-0,003435009;-0,05;-0,1135366;0;139,2304
1;5;b;-0,004533585;-0,05;-0,1128586;0;139,2494
1;5;b;-0,005287766;-0,05;-0,1128609;0;139,2688
1;5;b;-0,005963296;-0,05;-0,1120732;0;139,3003
1;5;b;-0,006777563;-0,05;-0,1116841;1;139,3148
1;5;b;-0,007556183;-0,05;-0,1115533;1;139,3313
1;5;b;-0,01022619;-0,05;-0,1110047;1;139,3613
1;5;b;-0,01140067;-0,05;-0,1106841;1;139,3764
1;5;b;-0,01363938;-0,05;-0,1100167;1;139,3951
1;5;b;-0,01708125;-0,05;-0,1091506;1;139,4262
1;5;b;-0,01976832;-0,05;-0,1084458;1;139,4442
1;5;b;-0,02203845;-0,05;-0,1079026;1;139,4622
1;5;b;-0,02656111;-0,05;-0,1060698;1;139,4942
1;5;b;-0,02842913;-0,05;-0,105276;1;139,5122
1;5;b;-0,03029345;-0,05;-0,1045208;1;139,5306
1;5;b;-0,03203048;-0,05;-0,1024287;1;139,5622
1;5;b;-0,03268985;-0,05;-0,1007504;1;139,5797
1;5;b;-0,06385296;-0,05;-0,02826668;0;140,1553
1;5;b;-0,06411668;-0,05;-0,02710985;0;140,1866
1;5;b;-0,06407408;-0,05;-0,0265612;0;140,1987
1;5;b;-0,06414453;-0,05;-0,02688294;0;140,217
1;5;b;-0,06421976;-0,05;-0,0278169;0;140,2462
1;5;b;-0,06426384;-0,05;-0,02825244;0;140,2625
1;5;b;-0,06386228;-0,05;-0,02810179;0;140,2815
1;5;b;-0,06437576;-0,05;-0,02861328;0;140,3141
1;5;b;-0,06510262;-0,05;-0,02907556;0;140,3337
1;5;b;-0,06582127;-0,05;-0,02900004;0;140,3523
1;5;b;-0,06758219;-0,05;-0,02803206;0;140,3838
1;5;b;-0,06897016;-0,05;-0,02754289;0;140,4028
1;5;b;-0,07026268;-0,05;-0,02665986;0;140,4218
1;5;b;-0,07265971;-0,05;-0,02541657;0;140,4539
1;5;b;-0,07367024;-0,05;-0,02487848;0;140,472
1;5;b;-0,07469577;-0,05;-0,02458816;0;140,491
1;5;b;-0,0763673;-0,05;-0,02373622;0;140,5231
1;5;b;-0,0772692;-0,05;-0,02198045;0;140,5367
1;5;b;-0,07897439;-0,05;-0,02143011;0;140,554
1;5;b;-0,08204447;-0,05;-0,02076314;0;140,5851
1;5;b;-0,08304808;-0,05;-0,02078679;0;140,6012
1;5;b;-0,08449053;-0,05;-0,02067826;0;140,621
1;5;b;-0,08727931;-0,05;-0,01991473;0;140,6541
1;5;b;-0,08896959;-0,05;-0,01921088;0;140,6716
1;5;b;-0,09019187;-0,05;-0,0179444;0;140,6897
1;5;b;-0,09203674;-0,05;-0,01656329;0;140,7208
1;5;b;-0,09326369;-0,05;-0,01481699;0;140,739
1;5;b;-0,09450285;-0,05;-0,01332406;0;140,757
1;5;b;-0,09598316;-0,05;-0,01108036;0;140,7888
1;5;b;-0,09684754;-0,05;-0,009761815;0;140,8079
1;5;b;-0,0975125;-0,05;-0,00671313;0;140,826
1;5;b;-0,09880476;-0,05;-0,003376202;0;140,8593
1;5;b;-0,09926488;-0,05;-0,001633491;0;140,8728
1;5;b;-0,1001216;-0,05;-0,0003088359;0;140,8908
1;5;b;-0,1014993;-0,05;0,002058262;0;140,9229
1;5;b;-0,1020874;-0,05;0,00297711;0;140,9379
1;5;b;-0,1032518;-0,05;0,004753832;0;140,9567
1;5;b;-0,1038866;-0,05;0,007214919;0;140,9894
1;5;b;-0,1042942;-0,05;0,009401236;0;141,008
1;5;b;-0,1048519;-0,05;0,009621484;0;141,0281
1;5;b;-0,106002;-0,05;0,01106147;0;141,0596
1;5;b;-0,1067817;-0,05;0,01290554;0;141,0776
1;5;b;-0,1076819;-0,05;0,01371047;0;141,0966
1;5;b;-0,1094525;-0,05;0,01498994;0;141,1297
1;5;b;-0,110392;-0,05;0,01534396;0;141,1484
1;5;b;-0,1113595;-0,05;0,01568334;0;141,1669
1;5;b;-0,1133498;-0,05;0,01858594;0;141,1985
1;5;b;-0,1145958;-0,05;0,01915724;0;141,2203
1;5;b;-0,1150833;-0,05;0,01993581;0;141,2382
1;5;b;-0,1169631;-0,05;0,0207333;0;141,2692
1;5;b;-0,1182205;-0,05;0,02155507;0;141,2847
1;5;b;-0,1197938;-0,05;0,02210083;0;141,3037
1;5;b;-0,1215922;-0,05;0,02335728;0;141,337
1;5;b;-0,1228277;-0,05;0,02430372;0;141,3558
1;5;b;-0,1236274;-0,05;0,02536008;0;141,3748
1;5;b;-0,1251736;-0,05;0,02825005;0;141,4079
1;5;b;-0,1258881;-0,05;0,02967803;1;141,4281
1;5;b;-0,1258221;-0,05;0,03193679;1;141,4468
1;5;b;-0,1269672;-0,05;0,03519526;1;141,4811
1;5;b;-0,1276319;-0,05;0,0369007;1;141,4988
1;5;b;-0,1285222;-0,05;0,0394904;1;141,5178
1;5;b;-0,1300175;-0,05;0,04236288;1;141,5508
1;5;b;-0,1303748;-0,05;0,04375282;1;141,5669
1;5;b;-0,1311029;-0,05;0,04552681;1;141,5833
1;5;b;-0,1326665;-0,05;0,04787229;1;141,618
1;5;b;-0,1330177;-0,05;0,04943856;1;141,6335
1;5;b;-0,1336752;-0,05;0,05131479;1;141,6535
1;5;b;-0,1340932;-0,05;0,05580616;1;141,687
1;5;b;-0,1348664;-0,05;0,05706308;1;141,7058
1;5;b;-0,1357883;-0,05;0,05905289;1;141,725
1;5;b;-0,1362207;-0,05;0,06380601;1;141,7589
1;5;b;-0,1370041;-0,05;0,06505783;1;141,7781
1;5;b;-0,137722;-0,05;0,06634694;1;141,797
1;5;b;-0,1387616;-0,05;0,06948544;1;141,8303
1;5;b;-0,1390567;-0,05;0,0710929;1;141,8483
1;5;b;-0,1396579;-0,05;0,07287107;1;141,8684
1;5;b;-0,1408474;-0,05;0,07618391;1;141,9019
1;5;b;-0,1418645;-0,05;0,07759814;1;141,9186
1;5;b;-0,1428781;-0,05;0,07909662;1;141,9339
1;5;b;-0,1449402;-0,05;0,08316951;1;141,9648
1;5;b;-0,1464676;-0,05;0,08336533;1;141,9808
1;5;b;-0,1482296;-0,05;0,08546436;1;142,0021
1;5;b;-0,1507533;-0,05;0,08816503;1;142,0357
1;5;b;-0,1524659;-0,05;0,08863413;1;142,055
1;5;b;-0,1548225;-0,05;0,08938001;1;142,0738
1;5;b;-0,1588718;-0,05;0,09102334;1;142,1087
1;5;b;-0,1609646;-0,05;0,09146285;1;142,1278
1;5;b;-0,1630713;-0,05;0,09198234;1;142,1479
1;5;b;-0,1668822;-0,05;0,09216027;1;142,1808
1;5;b;-0,1681166;-0,05;0,09225376;1;142,1998
1;5;b;-0,169322;-0,05;0,09276771;1;142,2198
1;5;b;-0,1708029;-0,05;0,09454718;1;142,2531
1;5;b;-0,1716804;-0,05;0,09467184;1;142,2667
1;5;b;-0,1731164;-0,05;0,09522856;1;142,2857
1;5;b;-0,1753068;-0,05;0,09681098;1;142,3208
1;5;b;-0,1764629;-0,05;0,09730755;1;142,3368
1;5;b;-0,1773692;-0,05;0,09749856;1;142,3553
1;5;b;-0,1787619;-0,05;0,09855556;1;142,389
1;5;b;-0,1798218;-0,05;0,09917367;0;142,408
1;5;b;-0,1808165;-0,05;0,1003436;0;142,4278
1;5;b;-0,1827496;-0,05;0,1013772;0;142,46
1;5;b;-0,1835355;-0,05;0,1021535;0;142,479
1;5;b;-0,1845089;-0,05;0,1030293;0;142,4988
1;5;b;-0,1854569;-0,05;0,1044144;0;142,5318
1;5;b;-0,1859487;-0,05;0,1060543;0;142,5509
1;5;b;-0,1862175;-0,05;0,1074242;0;142,5695
1;5;b;-0,1878264;-0,05;0,1094782;0;142,6044
1;5;b;-0,1887261;-0,05;0,1098735;1;142,6205
1;5;b;-0,1892752;-0,05;0,1111639;0;142,6376
1;5;b;-0,1909831;-0,05;0,1130634;0;142,6706
1;5;b;-0,1919596;-0,05;0,1140955;1;142,6871
1;5;b;-0,1931385;-0,05;0,1154331;1;142,7054
1;5;b;-0,1946391;-0,05;0,1177657;1;142,74
1;5;b;-0,1957187;-0,05;0,1184006;1;142,7585
1;5;b;-0,1968471;-0,05;0,1199293;1;142,7781
1;5;b;-0,1988469;-0,05;0,1217131;1;142,8131
1;5;b;-0,2004514;-0,05;0,1226355;1;142,8311
1;5;b;-0,2030589;-0,05;0,1246273;1;142,8516
1;5;b;-0,2070185;-0,05;0,1260153;1;142,8853
1;5;b;-0,2099804;-0,05;0,1278153;1;142,9052
1;5;b;-0,2120424;-0,05;0,1280424;1;142,9248
1;5;b;-0,2163674;-0,05;0,1285575;1;142,9593
1;5;b;-0,2181014;-0,05;0,1291815;1;142,9727
1;5;b;-0,2206568;-0,05;0,1299028;1;142,9933
1;5;b;-0,2235312;-0,05;0,1295902;1;143,0271
1;5;b;-0,223856;-0,05;0,1294743;0;143,0437
1;5;b;-0,2240672;-0,05;0,1287634;0;143,0624
1;5;b;-0,2249706;-0,05;0,126999;0;143,0962
1;5;b;-0,2254861;-0,05;0,1265268;0;143,1162
1;5;b;-0,2258856;-0,05;0,1261092;0;143,1347
1;5;b;-0,2272988;-0,05;0,1257354;0;143,1708
1;5;b;-0,2289643;-0,05;0,1247554;0;143,1896
1;5;b;-0,2307545;-0,05;0,124296;0;143,2102
1;5;b;-0,232663;-0,05;0,1244895;0;143,2433
1;5;b;-0,2345608;-0,05;0,1244939;0;143,2621
1;5;b;-0,237217;-0,05;0,1245618;0;143,2823
1;5;b;-0,2408341;-0,05;0,124302;0;143,3162
1;5;b;-0,2423128;-0,05;0,1248938;0;143,3306
1;5;b;-0,2446125;-0,05;0,1247058;0;143,3496
1;5;b;-0,2477285;-0,05;0,1259651;0;143,3815
1;5;b;-0,2494951;-0,05;0,1263687;0;143,3983
1;5;b;-0,251081;-0,05;0,1274709;0;143,4181
1;5;b;-0,2545775;-0,05;0,1294118;0;143,4519
1;5;b;-0,2571542;-0,05;0,1295537;0;143,4716
1;5;b;-0,2604134;-0,05;0,1305469;0;143,4916
1;5;b;-0,2667523;-0,05;0,1320239;0;143,5251
1;5;b;-0,2704553;-0,05;0,1319549;0;143,5451
1;5;b;-0,2743475;-0,05;0,1314073;0;143,5637
1;5;b;-0,2804545;-0,05;0,1312736;0;143,5981
1;5;b;-0,2834005;-0,05;0,1315009;0;143,6161
1;5;b;-0,2862642;-0,05;0,1311647;0;143,6351
1;5;b;-0,2900279;-0,05;0,1309697;0;143,6687
1;5;b;-0,2916287;-0,05;0,1312728;0;143,685
1;5;b;-0,2935601;-0,05;0,129832;0;143,7036
1;5;b;-0,2959076;-0,05;0,1285023;0;143,7379
1;5;b;-0,2966228;-0,05;0,1285554;0;143,7544
1;5;b;-0,29703;-0,05;0,128423;0;143,774
1;5;b;-0,2972746;-0,05;0,1279761;0;143,8075
1;5;b;-0,2972845;-0,05;0,1272065;0;143,8278
1;5;b;-0,2972742;-0,05;0,1264953;0;143,849
1;5;b;-0,2982377;-0,05;0,1236632;0;143,8834
1;5;b;-0,298572;-0,05;0,12293;0;143,9031
1;5;b;-0,2987625;-0,05;0,1224739;0;143,9236
1;5;b;-0,3037145;-0,05;0,1184538;0;144,1131
1;5;b;-0,3040254;-0,05;0,1177738;0;144,1321
1;5;b;-0,3043693;-0,05;0,1170057;0;144,1526
1;5;b;-0,306187;-0,05;0,1158341;0;144,1865
1;5;b;-0,3069558;-0,05;0,1157374;0;144,2
1;5;b;-0,3083086;-0,05;0,114131;0;144,2216
1;5;b;-0,3099178;-0,05;0,1119855;0;144,2558
1;5;b;-0,3110628;-0,05;0,1103824;0;144,2728
1;5;b;-0,3134523;-0,05;0,1083161;0;144,2939
1;5;b;-0,3172095;-0,05;0,1081195;0;144,328
1;5;b;-0,3197612;-0,05;0,1072154;1;144,3479
1;5;b;-0,3221473;-0,05;0,1074024;1;144,368
1;5;b;-0,3256881;-0,05;0,1051799;1;144,403
1;5;b;-0,327519;-0,05;0,1044169;1;144,4236
1;5;b;-0,3288465;-0,05;0,1031483;1;144,4436
1;5;b;-0,3326867;-0,05;0,1013083;1;144,4796
1;5;b;-0,3350876;-0,05;0,1009616;1;144,5025
1;5;b;-0,3371668;-0,05;0,09963953;1;144,5236
1;5;b;-0,3400582;-0,05;0,09757102;1;144,5608
1;5;b;-0,3415522;-0,05;0,09596746;1;144,5774
1;5;b;-0,3430894;-0,05;0,09517051;1;144,5959
1;5;b;-0,3451731;-0,05;0,09465073;1;144,6292
1;5;b;-0,3469159;-0,05;0,09353618;1;144,6466
1;5;b;-0,3494239;-0,05;0,09218063;1;144,6677
1;5;b;-0,3520204;-0,05;0,09076744;1;144,7048
1;5;b;-0,3539261;-0,05;0,09084921;1;144,7254
1;5;b;-0,3561712;-0,05;0,08997812;1;144,7444
1;5;b;-0,3602733;-0,05;0,09025425;1;144,7793
1;5;b;-0,3632914;-0,05;0,08874849;1;144,7983
1;5;b;-0,3661102;-0,05;0,08847449;1;144,8183
1;5;b;-0,3703191;-0,05;0,08781106;1;144,8534
1;5;b;-0,3729198;-0,05;0,08736462;1;144,8733
1;5;b;-0,3759686;-0,05;0,08738483;1;144,8945
1;5;b;-0,3799154;-0,05;0,08736123;1;144,929
1;5;b;-0,3811069;-0,05;0,0872812;1;144,9431
1;5;b;-0,3826352;-0,05;0,08733672;1;144,9637
1;5;b;-0,3854395;-0,05;0,08646909;1;144,9992
1;5;b;-0,3869192;-0,05;0,0866091;1;145,0174
1;5;b;-0,3891989;-0,05;0,08599998;1;145,0376
1;5;b;-0,3931054;-0,05;0,08457322;1;145,0723
1;5;b;-0,3957659;-0,05;0,08411341;1;145,0923
1;5;b;-0,398428;-0,05;0,08354095;0;145,1146
1;5;b;-0,403447;-0,05;0,0824835;0;145,1485
1;5;b;-0,4060118;-0,05;0,08225811;0;145,1685
1;5;b;-0,408544;-0,05;0,08133002;0;145,1893
1;5;b;-0,4143836;-0,05;0,08250739;0;145,2244
1;5;b;-0,4168384;-0,05;0,0825415;0;145,2452
1;5;b;-0,4194584;-0,05;0,08297311;0;145,2665
1;5;b;-0,4223569;-0,05;0,08365619;0;145,3014
1;5;b;-0,4230779;-0,05;0,0838387;0;145,3162
1;5;b;-0,4250503;-0,05;0,08398566;0;145,3376
1;5;b;-0,4280509;-0,05;0,08450535;0;145,3723
1;5;b;-0,4295635;-0,05;0,08470351;0;145,3895
1;5;b;-0,4311503;-0,05;0,08482343;0;145,4105
1;5;b;-0,4345902;-0,05;0,08473656;0;145,4462
1;5;b;-0,4364517;-0,05;0,08456054;0;145,4659
1;5;b;-0,4389797;-0,05;0,08398481;0;145,4869
1;5;b;-0,4588346;-0,05;0,09075212;0;145,7532
1;5;b;-0,4615847;-0,05;0,09323768;1;145,7745
1;5;b;-0,4670824;-0,05;0,09591713;1;145,8092
1;5;b;-0,4691542;-0,05;0,09734682;1;145,8298
1;5;b;-0,4697401;-0,05;0,09777028;1;145,8515
1;5;b;-0,472251;-0,05;0,09616719;1;145,8901
1;5;b;-0,4741186;-0,05;0,09677958;1;145,9097
1;5;b;-0,4769104;-0,05;0,09791777;1;145,9318
1;5;b;-0,4821827;-0,05;0,09900831;1;145,9643
1;5;b;-0,4844267;-0,05;0,1002448;1;145,9813
1;5;b;-0,4867619;-0,05;0,1001066;1;146,0044
1;5;b;-0,4889154;-0,05;0,1022955;1;146,0408
1;5;b;-0,4912149;-0,05;0,1026686;1;146,0603
1;5;b;-0,4925318;-0,05;0,1046831;1;146,0813
1;5;b;-0,4959794;-0,05;0,1072826;1;146,1176
1;5;b;-0,4971536;-0,05;0,1081425;1;146,1383
1;5;b;-0,4992159;-0,05;0,1096199;1;146,16
1;5;b;-0,5024955;-0,05;0,1119221;1;146,1955
1;5;b;-0,5045468;-0,05;0,1134146;1;146,2164
1;5;b;-0,5068871;-0,05;0,1151255;1;146,2383
1;5;b;-0,5113118;-0,05;0,1183087;1;146,2747
1;5;b;-0,5139539;-0,05;0,1202205;1;146,2944
1;5;b;-0,5156793;-0,05;0,1215376;0;146,3103
1;5;b;-0,5194697;-0,05;0,1243251;0;146,3435
1;5;b;-0,5214793;-0,05;0,12587;0;146,3613
1;5;b;-0,524345;-0,05;0,1280733;0;146,3818
1;5;b;-0,5288988;-0,05;0,1315898;0;146,4161
1;5;b;-0,5314701;-0,05;0,1335985;0;146,4372
1;5;b;-0,5337176;-0,05;0,1354074;0;146,4582
1;5;b;-0,5379848;-0,05;0,1387694;0;146,4938
1;5;b;-0,5411057;-0,05;0,1412563;0;146,5164
1;5;b;-0,5439541;-0,05;0,1435233;0;146,5383
1;5;b;-0,5478895;-0,05;0,1467443;0;146,5735
1;5;b;-0,5498617;-0,05;0,1483342;0;146,5933
1;5;b;-0,5518278;-0,05;0,1499557;0;146,6155
1;5;b;-0,5542294;-0,05;0,1521682;0;146,6531
1;5;b;-0,5552338;-0,05;0,1532363;0;146,6743
1;5;b;-0,5563437;-0,05;0,1541824;0;146,6898
1;5;b;-0,5577287;-0,05;0,1553635;0;146,7253
1;5;b;-0,5577808;-0,05;0,1558416;0;146,7424
1;5;b;-0,556658;-0,05;0,1578343;0;146,763
1;5;b;-0,5537653;-0,05;0,1606959;0;146,7997
1;5;b;-0,5502571;-0,05;0,1625077;0;146,8223
1;5;b;-0,5470087;-0,05;0,1644575;0;146,8444
1;6;b;0,3702783;-0,05;0,06096927;0;152,1716
1;6;b;0,3653791;-0,05;0,06214937;0;152,1836
1;6;b;0,3649148;-0,05;0,06228973;0;152,1941
1;6;b;0,3635484;-0,05;0,0628084;0;152,2106
1;6;b;0,3627012;-0,05;0,06295353;0;152,2202
1;6;b;0,3618565;-0,05;0,0631791;0;152,2285
1;6;b;0,3600893;-0,05;0,0637209;0;152,2435
1;6;b;0,359648;-0,05;0,06326363;0;152,2526
1;6;b;0,3580834;-0,05;0,06411742;0;152,2631
1;6;b;0,356635;-0,05;0,06499685;0;152,2801
1;6;b;0,3549692;-0,05;0,0653459;0;152,2945
1;6;b;0,3545649;-0,05;0,06464165;0;152,3035
1;6;b;0,3522377;-0,05;0,06482697;0;152,3191
1;6;b;0,3505773;-0,05;0,0651828;0;152,3286
1;6;b;0,3496245;-0,05;0,06491083;0;152,3381
1;6;b;0,3470392;-0,05;0,06501719;0;152,3559
1;6;b;0,344837;-0,05;0,0657394;0;152,3654
1;6;b;0,3440208;-0,05;0,06451271;0;152,3759
1;6;b;0,341146;-0,05;0,06424875;0;152,3926
1;6;b;0,3388958;-0,05;0,06502862;0;152,4022
1;6;b;0,3381201;-0,05;0,06359493;0;152,4117
1;6;b;0,3360334;-0,05;0,06330892;0;152,4272
1;6;b;0,3345002;-0,05;0,06421389;0;152,435
1;6;b;0,3339828;-0,05;0,06305304;0;152,4435
1;6;b;0,3317027;-0,05;0,06314707;0;152,458
1;6;b;0,3301251;-0,05;0,06337725;0;152,4686
1;6;b;0,3294106;-0,05;0,0617779;0;152,4791
1;6;b;0,3276838;-0,05;0,06166882;0;152,4956
1;6;b;0,3259503;-0,05;0,06226711;0;152,5073
1;6;b;0,3254627;-0,05;0,06103382;0;152,5158
1;6;b;0,3238855;-0,05;0,06066502;0;152,5333
1;6;b;0,3222107;-0,05;0,06196017;0;152,5428
1;6;b;0,3222517;-0,05;0,06043747;0;152,5533
1;6;b;0,3208094;-0,05;0,06045965;0;152,5683
1;6;b;0,319442;-0,05;0,06103768;0;152,5795
1;6;b;0,3194252;-0,05;0,05951245;0;152,5901
1;6;b;0,3186468;-0,05;0,05978989;0;152,6046
1;6;b;0,3168955;-0,05;0,06028879;0;152,6162
1;6;b;0,3166721;-0,05;0,05919162;0;152,6253
1;6;b;0,3156811;-0,05;0,05905362;0;152,6424
1;6;b;0,3143911;-0,05;0,05936359;0;152,653
1;6;b;0,3141269;-0,05;0,05845495;0;152,6635
1;6;b;0,3133124;-0,05;0,05777996;0;152,6791
1;6;b;0,3120559;-0,05;0,05822169;0;152,6941
1;6;b;0,3107459;-0,05;0,05868939;0;152,7033
1;6;b;0,3095446;-0,05;0,05719707;0;152,7184
1;6;b;0,3086219;-0,05;0,05774968;0;152,7285
1;6;b;0,3077354;-0,05;0,05725879;0;152,7376
1;6;b;0,3069498;-0,05;0,05566102;0;152,7541
