X;Y;Z
-0,1532303;-0,05;0,090557803
-0,154363926;-0,05;0,095138794
-0,154671366;-0,05;0,097061545
-0,15565358;-0,05;0,099324065
-0,156950938;-0,05;0,103387136
-0,157692991;-0,05;0,105913141
-0,158560888;-0,05;0,109322016
-0,160887898;-0,05;0,112000633
-0,162318142;-0,05;0,114787977
-0,163828626;-0,05;0,118365055
-0,166636882;-0,05;0,122599196
-0,168837409;-0,05;0,126083487
-0,170220607;-0,05;0,12905117
-0,17202617;-0,05;0,132063958
-0,173472703;-0,05;0,133865579
-0,176077773;-0,05;0,136043085
-0,177840061;-0,05;0,13961901
-0,180598462;-0,05;0,141889569
-0,183102586;-0,05;0,144088505
-0,186680179;-0,05;0,144576194
-0,18963473;-0,05;0,14779385
-0,19257679;-0,05;0,149346626
-0,198043535;-0,05;0,151523202
-0,200936065;-0,05;0,152464201
-0,203655923;-0,05;0,152970594
-0,208230023;-0,05;0,155109538
-0,21056848;-0,05;0,156107076
-0,212979398;-0,05;0,156925776
-0,216549035;-0,05;0,158098101
-0,220074322;-0,05;0,158294932
-0,223222316;-0,05;0,158357957
-0,228995248;-0,05;0,159941971
-0,231562852;-0,05;0,160251842
-0,234265819;-0,05;0,161264343
-0,23891464;-0,05;0,15985006
-0,242428685;-0,05;0,160545664
-0,245530535;-0,05;0,160562994
-0,248914375;-0,05;0,162217434
-0,251168746;-0,05;0,162419301
-0,252276475;-0,05;0,163646967
-0,25547238;-0,05;0,167720296
-0,25784959;-0,05;0,169825739
-0,260078707;-0,05;0,170354956
-0,263522516;-0,05;0,173295906
-0,266232536;-0,05;0,174179059
